,Unnamed: 0,polarity,user,text
3190,3190,0,alanwardle,Man I want some Nike Air Yeezy's but as i don't live in states have no chance in hell  Ahh well spend the $200 on 2 pairs of sb's instead!
3191,3191,0,andreas_lermen,Frankfurt three times but I dont understand it 
3192,3192,0,Jrusso84,Three days since my last tweet and no concern? I could have been dead peeps! The reality is I forgot my password 
3193,3193,1,LaTtEX,"@cocoy A person who's genuinely interested in English, Filipino, programming, and teaching should make that paper. Oh wait, that's me. "
3194,3194,0,achmadsirman,"@jonpaulkaiser I'm probably worse than you lol so sorry, these photos are seriously long overdue  last time I buy a Sony cam: rubbish!"
3195,3195,0,xLacerationx,@Deemaah but I thought I did  Not my fault that you dont pay attention to my genitals!
3196,3196,1,angelsk,@overheardatmoo Wish I could have participated this time 
3197,3197,0,jewe98,Oh i received an answer for a ticket that is 6!!!!!! month old. This is really really  fast  #cob #ticket
3198,3198,0,catvix,I just found out I was unsuccessful in applying for the Hampshire Probation job  #fb
3199,3199,0,alunjohn,"@Claire_S Will you be videoing or streaming or podcasting, Tweeting or anything else? Can't make it unfortunately. "
3200,3200,0,Aliceeee91,has got work again today 
3201,3201,1,seregon,@ollyog Well not far from the station by the looks of it just head there ;) I'm actually jealous would love to be in Belgium right now 
3202,3202,0,robynicole,Insomnia kickin in  I hate this!!!
3203,3203,0,LeahEarnshaw,@Laura6476 no im not     we are gunna go this hols though.   i really want to see him 
3204,3204,1,shoxcorp,dropped one of the earbuds of my sennheiser in my tea  i really hope its gonna work again :'(
3205,3205,1,Jo_Jo85,"Ugh coffee please! Being at work at 6.45 is not good for my brain, it is now officialy melting "
3206,3206,0,ian_si,"@ambermatson It's terrible isn't it. Don't expect many earthquakes in Euruope, certainly not bad ones "
3207,3207,0,dineanddashed,@binncheol  you should listen to some music by this dude called andy hull and afew other blokes. I even hear they're playing ldn tomorrow!
3208,3208,0,bryjane,No snoo-snoo for you 
3209,3209,0,roospy,the computers might be operational but there still isn't much to do 
3210,3210,0,jessalyn,"I think the WiFi on my iPhone is broken. It will &quot;connect&quot;, but when I actually have to use it that's another story... "
3211,3211,0,rkhooks,@lejeff oh pants! I'm hanging out with the old folks back  in England   Defo b up 4 1 when I get back. tho 
3212,3212,0,CINDAAA,Watching death race....found out sandra cantu is dead 
3213,3213,0,aliawesome,pizza night and i feel too sick 
3214,3214,1,darren56,is playing basketball today? lol. i wanna go to the pub 
3215,3215,1,IFeelloved_DiB,"@FrumiousMe T'was the antibiotics for root canal.  Will take Polaramine tonight for hives, other symptoms have gone now thank goodness."
3216,3216,1,miss_maartje,is not impressed with the rain- I wanted to go market shopping  bleh.
3217,3217,1,suchducks,@choadmalma i wish i could link things as good as you 
3218,3218,0,ErinLRay,yep...it's been 6 weeks  A lady at our church is watching her.
3219,3219,0,Thaedydal,"@darraghdoyle ah pox, say it isn't so "
3220,3220,1,eriWz,it's raining outside. looks like snow but it's raining 
3221,3221,0,fatchris,@mousenator cry? 
3222,3222,1,h4nn4hhh,@andy_cyrus im still awake too lol cant sleep  glad your up tho (:
3223,3223,0,ErinLRay,@kellymreynolds yep...it's been 6 weeks  A lady at our church is watching her.
3224,3224,0,justinhartman,"@JasonVonBerg I've advertised on our blog, through career sites and used agencies... not sure how else I can go about it.... "
3225,3225,0,brainfluff,@iamnipper last week  they've got the bike minus a saddle
3226,3226,1,_owl_,@justagirl79 That's great about your license! Wish you'd got the rest of it back. 
3227,3227,0,frenchshiver,pissed coz a friend is to busy to see me2day 
3228,3228,0,petebw,coffee @33 is turning into Starbucks (feral children-wise) 
3229,3229,0,James_yeah,"@achmadsirman yeah i am, infact the spray paint is for the mutt, i got real delayed with some problems so not finished either yet "
3230,3230,0,ShikhaBirdie,At my mama ji's place.. everybody keeps giving me new options to study or work now. i get more confused with each passing day.. 
3231,3231,0,Spitphyre,@axon those got cancelled  Now everybody else is rattling my brains &amp; makin me cuss something terrible!!
3232,3232,0,livvvyyy,tiredd  nothing to do today 
3233,3233,1,remcobron,@gvenk Thanks! @AlexanderNL Sorry 
3234,3234,0,Saffy,Mew  Today is a prescribed opiate day me thinks - grr 
3235,3235,0,richontwitter,@ladybug27 Damn! I missed out? Why didn't you invite me? 
3236,3236,0,cole007,@RellyAB will likely be unable to attend - crying all the way home 
3237,3237,0,kazaroth,@spanx except I missed last weeks S.Lee and now it's gone from iPlayer 
3238,3238,1,embee,@jamrock where did Top Cat go? 
3239,3239,0,amygirl28,has got a cold coming  how shite!!
3240,3240,1,wu_hu,@kev_nz LOL better let aboy021 know if he's doing the deploy before his 9:30 bedtime. Hope you are feeling better. Being sick sux 
3241,3241,0,bodhibuggy,not able to sleep.  
3242,3242,0,HannaManna,"That was it folks, spring's gone and winter is back...it's snowing outside "
3243,3243,0,frenchshiver,pissed coz a friend is too busy to see me2day 
3244,3244,1,Moe_Weather,@Bradqb13 I know the feeling man. Just lay low for a while. Some people are just like that ... 
3245,3245,0,Baby_Queen,"weather cloudy again, everyday same time rainy  "
3246,3246,0,OhLiviAhh,is revising 
3247,3247,0,dmi,@catvix I am? News to me. And sorry to hear about the job 
3248,3248,0,mars__,"Red Jaguars, Blue Barracudas, Green Monkeys, Orange Iguanas, Purple Parrots and Silver Snakes... remember Legends of the Hiddent Temple? "
3249,3249,1,effyobie,"@hairpins haha well what makes you think you don't use big words too? SADISTIC! :p what did i say any way? and no i don't, sorry babe "
3250,3250,0,DethInvictus,"@Frumph I'd hug you, too!  Poor Frumph.....  "
3251,3251,1,mikaylaSTACKkk,Andre Riue on neighbours..what has the world come to...internets down  lol
3252,3252,1,scorpiolady1,"Looks like rain today, bet it buckets down as soon as I step outside front door, always the way !!!!, downhill all the way from today "
3253,3253,0,courty27,@renee_66 okie dokie! do you wanna ask ash and tegan and yasmin? i asked nicole but she said she cant 
3254,3254,0,Soozintheshed,Coughing up a lung - again !  I've had this on and off since Xmas 
3255,3255,1,Danni_JH,ive got a poorly tongue after i burnt it on my Chilli last night  Had a lovely day yday to.. thanks guys!
3256,3256,0,SamRinny,Im up guys  lloll
3257,3257,1,cheile,@odo_snape_maven owwie!  the dictation software won't pick up whispering eh? i know Meleney has it but dunno how good sound pickup is.
3258,3258,1,mrhankmanthe3rd,@lauraEchilds fine I wont make it up to you  check your dm?
3259,3259,0,MichAtagana,quite sick going to doctor now 
3260,3260,0,wdtech,bad day 
3261,3261,1,TRock21,Taking the rents to the airport...not excited about being up this early.Have to go to work at 8. 
3262,3262,1,Justine_xxx,"just poked herself in the eye the mascara  but i love mascara, its a god sent"
3263,3263,0,mattbeetar,"@MichAtagana Shame, what's wrong? "
3264,3264,0,wheelychris,I've just got my streetcar essay back from Jerry and its still no good... ah man this is gonna be a bad day 
3265,3265,0,Darko_Kun,Tonights episode of house was sad  I can't believe he left the show! I can't stay awake anymore I'm mad tired. Had a long day. Sleep time!
3266,3266,0,SterlingHug,"It's 5:23 and I've been sitting around barely watching I'm Not There. I really wanted to see that movie, but I keep getting distracted. "
3267,3267,1,iforwms,"Last day at home today  Catching the train at 10am tomorrow. Has been a nice break! But now I need some breakfast, a shower and a shave!"
3268,3268,1,cmckelvey,"has a poorly cat at home, i want to be their to hold her fur back and pass her tissues "
3269,3269,0,sethjeffery,"@chester_see Yes, I often take the risk of running down the DLR steps but today I just missed that last step and twisted my ankle. "
3270,3270,0,karlkempobrien,Why does it take so long to go through one lecture which only took 52 mins to give?! and it's sunny outside. Someone is mocking me 
3271,3271,0,tonibalony89,Another assignment to be done! an dinner with dad tomoz! 
3272,3272,1,rainonroof,@JenMcJ will check it out. Just want a couple to read while away. New one at Liquid Silver. Just some GOOD reads-read some rubbish lately 
3273,3273,0,jonny_wright85,Working  but looking 4ward 2 thailand and this weeks bank holiday weekend!
3274,3274,0,O_Renn,Ewww cookies and cola dont mix well together...My tummy hurts now 
3275,3275,0,teenymunchkins,@childrensjewell so damn annoying when that happens isn't it??  Hope she doesn't copy your work 
3276,3276,0,kingkbk,Eminem We Made You is GAWBAGE[/Rosci] !  Imma cop Asher Roth's album instead fuck em on his &quot;ass like that &quot; flow
3277,3277,0,lilprincstasha,Beeen Awake for awile.. Sick 
3278,3278,0,krist0ph3r,"@mokshjuneja yesh it's a bank holiday but everyone else is working. trains, traffic, everything screwed as usual "
3279,3279,0,quinniiii,bleh. i strongly dislike working at 5:45am everyday.  
3280,3280,0,MrsJeff,Headache. Still a little sleepy! I miss ma babyy soo damn much right noww  WAKEE UPP!
3281,3281,0,timwhitlock,Flight of the Conchords album has *vanished* from Spotify  What gives @spotify_com ?
3282,3282,0,Laura6476,@LeahEarnshaw awww I'm sorry 
3283,3283,0,tokyodrastic,Spring is finally here! Cherry Blossoms galore! Such a shame they are so temporary 
3284,3284,0,smafian,head got bashed by a door today. 
3285,3285,0,teenymunchkins,@MilkyMooMoo yuk! end of year accounts   I need to make a start of mine too!
3286,3286,1,joegbs,This is amazing. But I can only get 41 words per minute  http://play.typeracer.com/
3287,3287,0,theXartist,"@flowersophy I slept so much when I was a little girl! I just started to not sleep as well, when I turned 20 "
3288,3288,0,milan_pandya,why do friends feast while you are on fast 
3289,3289,1,HudsonKent,Bored of Sims for today  Still thinking of a name for me and Lukes youtube account to post our awesome new vid on  ideas people!!
3290,3290,1,mathieule,i want to be trendy 
3291,3291,1,PtSwager,tierd  whats pt swagger mean.. i love the sound of it
3292,3292,1,holly_oldham,feels like i have neglected twilight im sorry  lol
3293,3293,1,yayitsfoogie,"@Katestar Oh yes, extremely fun when whoever you talk to actually doesn't want to talk to you... I'm so lonely "
3294,3294,0,KingOrKami,"Added the DNS system, compatibility is okay and am looking forward to the possibilities now open. But I need to rework the intro sequence "
3295,3295,0,ThinCasey12,No cold water tap in our bathroom  I miss my cold water
3296,3296,0,roopambahl,Another shoe throwing incident! journalist jarnail singh threw a shoe at Home minister chidambaram!! bt missed target 
3297,3297,1,edwinvdbogert,Broke my tooth yesterday  it feels like it's spilt in half.
3298,3298,1,annaleseisdead,@Wonginator i wish i was on spring break... 
3299,3299,1,VAMBAY,@theresaxo I still can't believe you have to move. I will be over after work to help paint. aww RIP your walllllll 
3300,3300,0,Hollywood_Trey,@justanotherjerk I wanna c &quot;No Doubt&quot; soooo bad!!! 
3301,3301,0,IcarusWingz,Aw - Snapcase arent getting back together... I must have dreamt it    
3302,3302,1,scorpiolady1,"@JonathanRKnight  You sure did do some tweets, and i missed them  glad to see you're enjoying urself, always nice to hear from you. x"
3303,3303,1,Powla,Wishing we had fast internet NOW....not in 8 years!  http://bit.ly/I72Oi
3304,3304,0,Trummell,Getting ready for work... 6:30-3:15..  ..
3305,3305,0,Jad1987,stooopppiddd Abbey National!! i need to get dosh out and its blooming shut! 
3306,3306,0,HKHam,@imagethief I know where you found that... But your URL is so much tinier than mine 
3307,3307,0,cecilia_rollen,"finding it incredibly unfair that mom got more tan than i, even though i spent more time in the sun  miss him like crazy!"
3308,3308,0,Suw,"@Dr_Black yes, i was invited but will be in San Francisco. Very sorry to miss it "
3309,3309,0,shirodkartejas,My DotA ladder stats on GArena don't seem to have been updated 
3310,3310,0,djpain,Leanne is angry at me 
3311,3311,0,mattbeetar,@MichAtagana Ahh I'm sorry  There's a nasty virus going around apparently...Shame Atagana! 
3312,3312,1,HazeBeLit,"Amber i don't know how often you check this, but i really miss you right now. Like, really really. So friggen much  i want a hug &lt;/Beth&gt;"
3313,3313,0,leppardette,Ate too many Oreos yesterday. Feel very sick today 
3314,3314,1,pjvandesande,"@mauricedb I tried the Sitecom one to, but felt to toy-like "
3315,3315,0,lah3x,I will never like getting up at 5 am  dumb work schedule.
3316,3316,0,Mina_Minaa,need cuddling now 
3317,3317,0,epi_longo,"http://tr.im/imOv 锟絠, b锟絚 H?i Tho?i th? l锟� gi锟� t? cu?c ??i r?i ( M锟絥h v?n c锟絥 nh? c锟絠 nh锟� t?p th? b锟� t锟� c?a b锟絚 锟� ? ch? Tr?i "
3318,3318,0,gracec02,Awww my Whitestrips are not staying on 
3319,3319,0,sugree,soluna is slower than accord 
3320,3320,0,mcCutcheon,@Contendo shit... that's horrible! poor kid... 
3321,3321,1,generousdesignr,Btw Eventbox is available for free on Macheist for every visitors. Unfortunately I switched to Tweetdeck  http://macheist.com
3322,3322,0,ronanohart,my back is in bits 
3323,3323,0,d33j4y,"hmm, so the sun shining brightly thru my curtains lit up my room n woke me up  cnt sleep nw, 10 is way too early to wake up! "
3324,3324,0,masoomtulsiani,hates maths tuition on a holiday..wanted to sync my i-pod with the latest tracks nd podcasts ! Will have to wait until im bck  #fb
3325,3325,0,thaibaminh,V?a b锟� d?y kh?i gi??ng. M?t qu锟� 
3326,3326,0,jules_shorty,@garcevisage  Aww did your mic work at all?
